"","id_stazione","nome","observations","station_operation_days","avg_min_interval","sd_min_interval","max_min_interval","avg_available","avg_spaces","avg_total"
"193","a66cdf43c47ab67717c249e80328e0ec","Vittorio Emanuele II 5",1864,228.715324074074,176.722782546495,96.116207823159,3366.25,5.29238197424893,10.1845493562232,15.4769313304721
"194","a6af5985580412fed03798a6a3765d39","Vittorio Emanuele II 4",1865,228.715324074074,176.628025022341,96.254285429073,3366.25,2.96193029490617,12.7635388739946,15.7254691689008
"195","a87ae87d44ff6d51dc8d60019348753c","Bernini",1865,228.715324074074,176.628025022341,96.0552654116085,3366.25,6.09276139410188,7.96407506702413,14.056836461126
"196","a9d8fee05ef8bd2da4139f349f971fb5","Piazza Nizza",719,99.2143634259259,198.957139545665,149.223603819521,2459.41666666667,4.3518776077886,12.7343532684284,17.086230876217
"197","ab279b63d689bed88de1a17693d2c3f6","Mauriziano 1",1864,228.715324074074,176.722782546495,96.2341045323449,3366.25,4.17221030042918,8.61587982832618,12.7880901287554
"198","ab72fb0727dabf331ac0796cfb7ff70f","Bolzano",719,99.2132291666667,198.954844691701,149.05847096707,2459.41666666667,1.84283727399165,10.8108484005563,12.653685674548
"199","abb21913f56f0169dcd6c8102d6b2337","Borromini",719,99.2140509259259,198.956490496059,149.073605496343,2459.41666666667,6.63838664812239,5.10013908205841,11.7385257301808
"200","add38965bc06683eaa396294006e0d9a","Porta Palatina",1285,163.666921296296,183.548573281453,100.488799076027,3366.25,4.74708171206226,8.05291828793774,12.8
"201","ae8eae4419e7c094b6365228f6eac681","Adriano",719,99.2139351851852,198.956258692629,149.053771113485,2459.41666666667,4.29763560500695,4.16272600834492,8.46036161335188
"202","aeb1bf0a60459898301e9f798dbc17b7","C. Commerciale I Portici",2583,328.179826388889,182.981094334753,113.824203354742,3366.25,3.57336430507162,6.24235385210995,9.81571815718157
"203","aec66b486d43a8bbeb6f4babfc490e69","Regio Parco",1864,228.715324074074,176.722782546495,96.217481248936,3366.25,8.85890557939914,4.04935622317597,12.9082618025751
"204","b04595f1d52a800d466708223c2a7b29","Porta Susa 1",1865,228.715324074074,176.628025022341,96.1766862408837,3366.25,3.14423592493298,12.798927613941,15.943163538874
"205","b0a83522b9bede43f5154ff2a2551532","Dora Siena 1",1863,228.715324074074,176.817641796386,96.4379758948025,3366.25,10.0708534621578,6.23993558776167,16.3107890499195
"206","b1011cb9791056b04eb1b7b117e959fe","stazione test - non operativa",1858,244.133402777778,189.306907068532,124.681817573666,3366.25,0.0177610333692142,0.0855758880516685,0.103336921420883
"207","b2221f3b0556b777fbb6626d36ef0ffc","Statuto 2",1866,228.715324074074,176.533369060379,96.2193372564889,3366.25,4.07234726688103,10.4662379421222,14.5385852090032
"208","b43271bb186d10877c29e96d86e7aff3","Re Umberto",719,99.2138425925926,198.956073249884,149.144685254403,2459.41666666667,4.84561891515994,8.01808066759388,12.8636995827538
"209","b5a8b6b959f78754cb9be3da9ac79def","Carducci",719,99.2141550925926,198.956699119147,149.08631259935,2459.41666666667,7.73852573018081,6.3115438108484,14.0500695410292
